trade_date,group,period_return,factor
2020-02-07,1.0,0.16576702195107323,composite_pca_industry_size_neutral
2020-02-07,2.0,0.1448216776755258,composite_pca_industry_size_neutral
2020-02-07,3.0,0.08275903411294554,composite_pca_industry_size_neutral
2020-02-07,4.0,0.0960868248010382,composite_pca_industry_size_neutral
2020-02-07,5.0,0.06164209828588258,composite_pca_industry_size_neutral
2020-02-10,1.0,0.09711868437716514,composite_pca_industry_size_neutral
2020-02-10,2.0,0.08403725924030447,composite_pca_industry_size_neutral
2020-02-10,3.0,0.03890165533173585,composite_pca_industry_size_neutral
2020-02-10,4.0,0.0513791870515765,composite_pca_industry_size_neutral
2020-02-10,5.0,0.00911443099829179,composite_pca_industry_size_neutral
2020-02-11,1.0,0.14453199246198273,composite_pca_industry_size_neutral
2020-02-11,2.0,0.07766645913643105,composite_pca_industry_size_neutral
2020-02-11,3.0,0.029835602584771175,composite_pca_industry_size_neutral
2020-02-11,4.0,0.04426154980889612,composite_pca_industry_size_neutral
2020-02-11,5.0,0.04103258297474924,composite_pca_industry_size_neutral
2020-02-12,1.0,0.10937872618038354,composite_pca_industry_size_neutral
2020-02-12,2.0,0.06241614154721445,composite_pca_industry_size_neutral
2020-02-12,3.0,0.03560767176827842,composite_pca_industry_size_neutral
2020-02-12,4.0,0.04309235352023914,composite_pca_industry_size_neutral
2020-02-12,5.0,-0.008027793346476289,composite_pca_industry_size_neutral
2020-02-13,1.0,0.04204491411242685,composite_pca_industry_size_neutral
2020-02-13,2.0,0.05946292540981352,composite_pca_industry_size_neutral
2020-02-13,3.0,0.0039448936597460005,composite_pca_industry_size_neutral
2020-02-13,4.0,0.050225888576125984,composite_pca_industry_size_neutral
2020-02-13,5.0,-0.007179378783941679,composite_pca_industry_size_neutral
2020-02-14,1.0,0.03285432251211686,composite_pca_industry_size_neutral
2020-02-14,2.0,0.013323094985503856,composite_pca_industry_size_neutral
2020-02-14,3.0,0.0031878489851587875,composite_pca_industry_size_neutral
2020-02-14,4.0,-0.010779306351122956,composite_pca_industry_size_neutral
2020-02-14,5.0,-0.016992300041909533,composite_pca_industry_size_neutral
2020-02-17,1.0,-0.044173333634928126,composite_pca_industry_size_neutral
2020-02-17,2.0,-0.07674727213890546,composite_pca_industry_size_neutral
2020-02-17,3.0,-0.06571769268376468,composite_pca_industry_size_neutral
2020-02-17,4.0,-0.078408474903888,composite_pca_industry_size_neutral
2020-02-17,5.0,-0.0722671039974781,composite_pca_industry_size_neutral
2020-02-18,1.0,-0.08937253666170777,composite_pca_industry_size_neutral
2020-02-18,2.0,-0.029121027270273825,composite_pca_industry_size_neutral
2020-02-18,3.0,-0.07963480917044083,composite_pca_industry_size_neutral
2020-02-18,4.0,-0.0849186837647853,composite_pca_industry_size_neutral
2020-02-18,5.0,-0.06396847250045926,composite_pca_industry_size_neutral
2020-02-19,1.0,-0.050900841930790454,composite_pca_industry_size_neutral
